time,x,y,ekf_yaw(rad),ekf_yaw(deg),ekf_vx(m/s),ekf_wz(rad/s),imu_yaw(rad),imu_yaw(deg),imu_roll(deg),cam_yaw(rad),cam_yaw(deg),cam_yaw_unwrap(deg),cam_vel(m/s),enc_vel(m/s),enc_x(m),enc_y(m),enc_yaw(rad),enc_yaw(deg),X_cam(m),X_enc(m),cam_y(m),vanish_valid,ds_raw(m),s_fused(m),odom_x(m),odom_y(m),odom_raw_x(m),odom_raw_y(m),xy_imu_x(m),xy_imu_y(m),xy_cam_x(m),xy_cam_y(m),S_cam(m),S_enc(m),plan_x(m),plan_y(m)
1768375081.27982,0.528998,-0.074157,-0.123388,-7.07,0.060762,-0.000388,-0.078191,-4.48,-1.89,-0.125423,-7.186,-7.186,-0.09,0.060556,0.53509,0.016802,0.001739,0.1,0.33154,0.53274,-0.04461,1,-0.022667,0.537934,0.537934,0.122411,0.537934,-0.074275,0,0,0,0,0.240367,0.538145,,
1768375081.37992,0.535589,-0.075009,-0.12734,-7.296,0.060589,-0.002476,-0.076271,-4.37,-2.06,-0.127593,-7.311,-7.311,-0.226667,0.059862,0.540902,0.01681,0.001217,0.07,0.301611,0.538683,-0.040899,1,-0.022667,0.544208,0.544208,0.124986,0.544208,-0.075071,0,0,0,0,0.240367,0.544137,,
1768375081.47936,0.541274,-0.075678,-0.116276,-6.662,0.060284,0.00368,-0.076271,-4.37,-2.06,-0.115219,-6.602,-6.602,0,0.059223,0.546819,0.016812,0.0002,0.011,0.301611,0.544533,-0.040899,1,0.003,0.550236,0.550236,0.117158,0.550236,-0.075771,0,0,0,0,0.243367,0.550027,,
1768375081.58115,0.547378,-0.076392,-0.115898,-6.64,0.060183,0.00368,-0.07278,-4.17,-2.46,-0.100628,-5.766,-5.766,0.426667,0.059783,0.552836,0.01681,-0.00062,-0.036,0.360551,0.550577,-0.047768,1,0.042667,0.556037,0.550236,0.117158,0.550236,-0.075771,0,0,0,0,0.286033,0.556112,,
1768375081.67926,0.552896,-0.076906,-0.101117,-5.794,0.060009,0.011302,-0.070162,-4.02,-2.68,-0.100628,-5.766,-5.766,0.426667,0.058887,0.558776,0.016802,-0.001611,-0.092,0.360551,0.556325,-0.047768,1,0.042667,0.561446,0.561446,0.117123,0.561446,-0.076988,0,0,0,0,0.286033,0.561889,,
1768375081.77933,0.558449,-0.077466,-0.099544,-5.703,0.059832,0.011576,-0.070162,-4.02,-2.68,-0.099936,-5.726,-5.726,-0.17,0.059262,0.564664,0.016788,-0.002736,-0.157,0.337825,0.562226,-0.045462,1,-0.017,0.566904,0.566904,0.117098,0.561446,-0.076988,0,0,0,0,0.269033,0.567819,,
1768375081.87945,0.565004,-0.078135,-0.101496,-5.815,0.05954,0.009799,-0.070162,-4.02,-2.68,-0.101937,-5.841,-5.841,0.13,0.058659,0.570525,0.01677,-0.00315,-0.18,0.355619,0.568069,-0.047223,1,0.013,0.572953,0.572953,0.11708,0.572953,-0.078143,0,0,0,0,0.282033,0.573692,,
1768375081.98089,0.570763,-0.078722,-0.100546,-5.761,0.059561,0.009799,-0.070162,-4.02,-2.68,-0.091371,-5.235,-5.235,0,0.059668,0.576499,0.016747,-0.004034,-0.231,0.355619,0.574091,-0.047223,1,0,0.578959,0.578959,0.113344,0.578959,-0.078746,0,0,0,0,0.282033,0.579745,,
1768375082.07944,0.576555,-0.079234,-0.091175,-5.224,0.059691,0.014264,-0.070162,-4.02,-2.68,-0.091371,-5.235,-5.235,0,0.060118,0.582547,0.016719,-0.00483,-0.277,0.355619,0.579991,-0.047223,1,0,0.584513,0.584513,0.113344,0.584513,-0.079251,0,0,0,0,0.282033,0.58567,,
1768375082.17943,0.582936,-0.080098,-0.129455,-7.417,0.059842,-0.007127,-0.056898,-3.26,-3.35,-0.133186,-7.631,-7.631,-0.06,0.06031,0.588571,0.016688,-0.005378,-0.308,0.34788,0.585971,-0.04652,1,-0.006,0.590189,0.590189,0.110729,0.590189,-0.079984,0,0,0,0,0.276033,0.5917,,
1768375082.27931,0.588816,-0.080743,-0.106697,-6.113,0.059764,0.0057,-0.056898,-3.26,-3.35,-0.104327,-5.977,-5.977,0.076667,0.059518,0.594486,0.016651,-0.006434,-0.369,0.35774,0.591882,-0.047805,1,0.007667,0.595761,0.595761,0.110201,0.595761,-0.080577,0,0,0,0,0.2837,0.597645,,
1768375082.37954,0.594583,-0.081362,-0.106149,-6.082,0.059907,0.0057,-0.052883,-3.03,-3.39,-0.087114,-4.991,-4.991,0.24,0.06107,0.600523,0.016607,-0.007621,-0.437,0.389686,0.597969,-0.051216,1,0.024,0.601318,0.601318,0.104734,0.601318,-0.081166,0,0,0,0,0.3077,0.603766,,
1768375082.4796,0.600853,-0.081868,-0.087607,-5.019,0.060084,0.01516,-0.048869,-2.8,-3.53,-0.087114,-4.991,-4.991,0.24,0.060168,0.606627,0.016554,-0.009117,-0.522,0.389686,0.603966,-0.051216,1,0.024,0.606721,0.606721,0.104734,0.606721,-0.081639,0,0,0,0,0.3077,0.609786,,
1768375082.57964,0.606411,-0.082362,-0.086956,-4.982,0.060117,0.014753,-0.048869,-2.8,-3.53,-0.087598,-5.019,-5.019,0,0.060168,0.61267,0.016491,-0.010794,-0.618,0.389686,0.609962,-0.051216,1,0.004667,0.612134,0.612134,0.102883,0.612134,-0.082109,0,0,0,0,0.312367,0.615805,,
1768375082.67982,0.612891,-0.082924,-0.084591,-4.847,0.060032,0.015169,-0.048869,-2.8,-3.53,-0.084637,-4.849,-4.849,0.29,0.05932,0.618575,0.01642,-0.012515,-0.717,0.429646,0.615884,-0.054655,1,0.029,0.618721,0.618721,0.091513,0.618721,-0.082666,0,0,0,0,0.341367,0.621748,,
1768375082.78078,0.618947,-0.083438,-0.083037,-4.758,0.059864,0.015169,-0.041015,-2.35,-3.58,-0.081723,-4.682,-4.682,0.076667,0.05932,0.624517,0.016338,-0.014334,-0.821,0.439613,0.621852,-0.055484,1,0.007667,0.625206,0.625206,0.091513,0.625206,-0.083204,0,0,0,0,0.349033,0.627737,,
1768375082.87938,0.624349,-0.083882,-0.080693,-4.623,0.059911,0.015686,-0.037001,-2.12,-3.57,-0.081723,-4.682,-4.682,0.076667,0.060701,0.630515,0.016243,-0.016286,-0.933,0.439613,0.627818,-0.055484,1,0.007667,0.630961,0.630961,0.081274,0.630961,-0.083667,0,0,0,0,0.349033,0.633722,,
1768375082.97934,0.630162,-0.084238,-0.061221,-3.508,0.060111,0.025403,-0.037001,-2.12,-3.57,-0.060302,-3.455,-3.455,0,0.060701,0.636617,0.016134,-0.018398,-1.054,0.439613,0.633874,-0.055484,1,-0.001667,0.63694,0.63694,0.074107,0.63694,-0.084033,0,0,0,0,0.347367,0.63979,,
1768375083.08208,0.636275,-0.084602,-0.056405,-3.232,0.060255,0.026641,-0.037001,-2.12,-3.57,-0.056299,-3.226,-3.226,0.223333,0.060587,0.642628,0.016014,-0.020295,-1.163,0.468764,0.640089,-0.057212,1,0.022333,0.642804,0.642804,0.077255,0.642804,-0.084364,0,0,0,0,0.3697,0.646015,,
1768375083.18031,0.642602,-0.084957,-0.053617,-3.072,0.060356,0.026641,-0.032812,-1.88,-3.48,-0.052822,-3.026,-3.026,-0.0925,0.060587,0.648704,0.015883,-0.02203,-1.262,0.456056,0.646032,-0.05653,1,-0.00925,0.648517,0.648517,0.077255,0.648517,-0.08467,0,0,0,0,0.36045,0.651967,,
1768375083.2793,0.648753,-0.085286,-0.050821,-2.912,0.060398,0.026684,-0.028274,-1.62,-3.39,-0.052822,-3.026,-3.026,-0.0925,0.060307,0.654739,0.015741,-0.024191,-1.386,0.456056,0.651994,-0.05653,1,-0.00925,0.653991,0.653991,0.080295,0.653991,-0.084948,0,0,0,0,0.36045,0.657936,,
1768375083.3795,0.654742,-0.08562,-0.052275,-2.995,0.060351,0.024465,-0.024784,-1.42,-3.33,-0.05369,-3.076,-3.076,0.243333,0.059957,0.660759,0.015583,-0.026952,-1.544,0.488583,0.657994,-0.058156,1,0.024333,0.660623,0.660623,0.076264,0.660623,-0.085295,0,0,0,0,0.384783,0.663944,,
1768375083.47952,0.660718,-0.0859,-0.044503,-2.55,0.059492,0.02732,-0.022864,-1.31,-3.29,-0.044306,-2.539,-2.539,0.393333,0.054063,0.666452,0.015423,-0.027812,-1.594,0.540951,0.663396,-0.060806,1,0.039333,0.668075,0.668075,0.073443,0.668075,-0.085626,0,0,0,0,0.424117,0.669351,,
1768375083.57976,0.666044,-0.086125,-0.041813,-2.396,0.05814,0.02732,-0.022864,-1.31,-3.29,-0.052731,-3.021,-3.021,0,0.054247,0.671868,0.015276,-0.026949,-1.544,0.540951,0.668829,-0.060806,1,-0.004333,0.676282,0.676282,0.073443,0.676282,-0.085969,0,0,0,0,0.419783,0.674789,,
1768375083.67941,0.671191,-0.08642,-0.050126,-2.872,0.057251,0.021544,-0.022864,-1.31,-3.29,-0.052731,-3.021,-3.021,0,0.055403,0.677345,0.015131,-0.026526,-1.52,0.540951,0.674342,-0.060806,1,-0.004333,0.682328,0.682328,0.067751,0.682328,-0.086272,0,0,0,0,0.419783,0.68031,,
1768375083.77965,0.67684,-0.086735,-0.05367,-3.075,0.056691,0.018448,-0.022864,-1.31,-3.29,-0.055011,-3.152,-3.152,-0.093333,0.055488,0.682904,0.014984,-0.026489,-1.518,0.52872,0.679897,-0.060203,1,-0.009333,0.68914,0.68914,0.066262,0.68914,-0.086638,0,0,0,0,0.41045,0.685872,,
1768375083.87962,0.682326,-0.08701,-0.048095,-2.756,0.056266,0.020509,-0.014661,-0.84,-3.37,-0.04783,-2.74,-2.74,0.33,0.055492,0.688432,0.014835,-0.027013,-1.548,0.57292,0.685438,-0.062524,1,0.033,0.695621,0.695622,0.065915,0.695622,-0.086949,0,0,0,0,0.44345,0.691419,,
1768375083.97979,0.687837,-0.087273,-0.046057,-2.639,0.05594,0.020509,-0.014137,-0.81,-3.45,-0.05535,-3.171,-3.171,0.06,0.055517,0.693984,0.014682,-0.027957,-1.602,0.580706,0.690993,-0.062883,1,0.006,0.701632,0.701632,0.053245,0.701632,-0.087226,0,0,0,0,0.44945,0.696981,,
1768375084.07939,0.693263,-0.087595,-0.05326,-3.052,0.055695,0.015625,-0.014137,-0.81,-3.45,-0.05535,-3.171,-3.171,0.06,0.055517,0.699728,0.014516,-0.029067,-1.665,0.580706,0.696515,-0.062883,1,0.006,0.706929,0.706929,0.053245,0.706929,-0.087508,0,0,0,0,0.44945,0.70251,,
1768375084.1807,0.699353,-0.087857,-0.041913,-2.401,0.055667,0.020819,-0.010297,-0.59,-3.53,-0.041846,-2.398,-2.398,0.1175,0.05623,0.705206,0.01435,-0.030723,-1.76,0.597116,0.702207,-0.063747,1,0.01175,0.712966,0.712966,0.044376,0.712966,-0.087761,0,0,0,0,0.4612,0.708207,,
1768375084.27931,0.704762,-0.08799,-0.018344,-1.051,0.055856,0.032709,-0.010297,-0.59,-3.53,-0.016183,-0.927,-0.927,0.206667,0.056968,0.710843,0.014172,-0.031902,-1.828,0.625091,0.707823,-0.064881,1,0.020667,0.719539,0.719539,0.038168,0.719539,-0.087881,0,0,0,0,0.481867,0.713824,,
1768375084.3793,0.710673,-0.088095,-0.015001,-0.86,0.05624,0.032709,0.003316,0.19,-3.38,-0.016183,-0.927,-0.927,-0.126667,0.057916,0.716633,0.013986,-0.032147,-1.842,0.607586,0.713613,-0.064618,1,-0.012667,0.726496,0.726496,0.038168,0.726496,-0.087986,0,0,0,0,0.4692,0.719615,,
1768375084.47972,0.716217,-0.088166,-0.010576,-0.606,0.055202,0.033232,0.007505,0.43,-3.27,-0.012803,-0.734,-0.734,-0.126667,0.052535,0.721885,0.013802,-0.035888,-2.056,0.607586,0.718889,-0.064618,1,-0.012667,0.73195,0.73195,0.033823,0.73195,-0.088043,0,0,0,0,0.4692,0.724891,,
1768375084.57932,0.721381,-0.088198,-0.003351,-0.192,0.054851,0.03544,0.008901,0.51,-3.22,-0.003826,-0.219,-0.219,0.526667,0.054459,0.727318,0.013596,-0.038733,-2.219,0.681572,0.724313,-0.065333,1,0.052667,0.738869,0.738869,0.030781,0.738869,-0.088067,0,0,0,0,0.521867,0.730315,,
1768375084.68223,0.727364,-0.088215,0.000371,0.021,0.055291,0.03544,0.009774,0.56,-3.19,0.010039,0.575,0.575,-0.11,0.059733,0.733013,0.013367,-0.040238,-2.305,0.666808,0.73046,-0.065314,1,-0.011,0.745861,0.745861,0.028651,0.745861,-0.088064,0,0,0,0,0.510867,0.736462,,
1768375084.77963,0.733363,-0.088126,0.013081,0.75,0.056151,0.04021,0.015533,0.89,-3.06,0.010039,0.575,0.575,0.235,0.059224,0.739041,0.01312,-0.041231,-2.362,0.69765,0.736228,-0.064911,1,0.0235,0.751716,0.751716,0.028651,0.751716,-0.087987,0,0,0,0,0.534367,0.742231,,
1768375084.87938,0.739013,-0.088024,0.020122,1.153,0.05684,0.041924,0.015533,0.89,-3.06,0.017922,1.027,1.027,0.235,0.059217,0.745014,0.012871,-0.041812,-2.396,0.69765,0.742134,-0.064911,1,0.0235,0.759081,0.759081,0.027161,0.759081,-0.087839,0,0,0,0,0.534367,0.748138,,
1768375084.97943,0.744771,-0.088011,0.004344,0.249,0.057619,0.031132,0.020595,1.18,-2.99,0.001807,0.104,0.104,-0.163333,0.060156,0.750864,0.012621,-0.042845,-2.455,0.675165,0.748152,-0.065392,1,-0.016333,0.76627,0.76627,0.030131,0.76627,-0.087808,0,0,0,0,0.518033,0.754157,,
1768375085.08026,0.75061,-0.087982,0.007441,0.426,0.05788,0.031132,0.020595,1.18,-2.99,0.015776,0.904,0.904,0,0.058723,0.756725,0.012362,-0.0447,-2.561,0.675165,0.754073,-0.065392,1,0.004,0.77286,0.77286,0.032209,0.77286,-0.087759,0,0,0,0,0.522033,0.760077,,
1768375085.17929,0.756183,-0.087872,0.018009,1.032,0.057729,0.035106,0.023911,1.37,-2.79,0.015776,0.904,0.904,0,0.057282,0.762513,0.012096,-0.046276,-2.651,0.675165,0.759745,-0.065392,1,0.021667,0.778464,0.778464,0.032209,0.778464,-0.087658,0,0,0,0,0.5437,0.76575,,
1768375085.27941,0.762329,-0.0877,0.029033,1.663,0.057782,0.039008,0.023911,1.37,-2.79,0.027533,1.578,1.578,0.216667,0.057978,0.76825,0.011825,-0.047415,-2.717,0.704748,0.765547,-0.064859,1,0.021667,0.784188,0.784188,0.033664,0.784188,-0.087492,0,0,0,0,0.5437,0.771555,,
1768375085.37934,0.767957,-0.087515,0.035815,2.052,0.057744,0.040625,0.023911,1.37,-2.79,0.035063,2.009,2.009,0.066667,0.057653,0.774081,0.011542,-0.048858,-2.799,0.713107,0.771304,-0.064604,1,0.006667,0.789769,0.789769,0.034683,0.789769,-0.087292,0,0,0,0,0.550367,0.777316,,
1768375085.47928,0.773972,-0.087325,0.032112,1.84,0.05789,0.03627,0.023911,1.37,-2.79,0.031167,1.786,1.786,0.0675,0.058359,0.779841,0.011256,-0.049984,-2.864,0.721826,0.777134,-0.064269,1,0.00675,0.79524,0.79524,0.035396,0.79524,-0.087116,0,0,0,0,0.557117,0.783149,,
1768375085.5793,0.779792,-0.08713,0.035699,2.045,0.058137,0.03627,0.019722,1.13,-2.89,0.031167,1.786,1.786,0.0775,0.058881,0.785718,0.01096,-0.050343,-2.884,0.731997,0.783019,-0.063906,1,0.00775,0.800644,0.800644,0.035396,0.800644,-0.086924,0,0,0,0,0.564867,0.789037,,
1768375085.67936,0.785428,-0.087032,0.025092,1.438,0.058396,0.028772,0.019722,1.13,-2.89,0.021884,1.254,1.254,0.0775,0.060605,0.791602,0.010661,-0.051305,-2.94,0.731997,0.789082,-0.063906,1,0.00775,0.806032,0.806032,0.04958,0.806032,-0.086788,0,0,0,0,0.564867,0.795102,,
1768375085.77938,0.791652,-0.08685,0.031014,1.777,0.058794,0.030356,0.024609,1.41,-2.85,0.030253,1.733,1.733,0.146667,0.059901,0.797676,0.010345,-0.052084,-2.984,0.751336,0.79507,-0.063398,1,0.014667,0.811429,0.811429,0.070483,0.811429,-0.086621,0,0,0,0,0.579533,0.801093,,
1768375085.8806,0.797611,-0.086663,0.032652,1.871,0.058714,0.029551,0.023911,1.37,-2.79,0.032505,1.862,1.862,0,0.056922,0.803422,0.010045,-0.051827,-2.969,0.751336,0.800829,-0.063398,1,-0.00275,0.816634,0.816634,0.083161,0.816634,-0.086451,0,0,0,0,0.576783,0.806855,,
1768375085.9793,0.802924,-0.086482,0.035417,2.029,0.058283,0.029551,0.024958,1.43,-2.75,0.032505,1.862,1.862,0.13,0.056829,0.809195,0.00975,-0.050945,-2.919,0.76899,0.806434,-0.062772,1,0.013,0.821733,0.821733,0.083161,0.821733,-0.086271,0,0,0,0,0.589783,0.812464,,
1768375086.07932,0.80872,-0.086301,0.033946,1.945,0.058143,0.027182,0.026005,1.49,-2.69,0.031906,1.828,1.828,0.13,0.057679,0.81496,0.009459,-0.050276,-2.881,0.76899,0.8122,-0.062772,1,0.013,0.82754,0.82754,0.0892,0.82754,-0.086073,0,0,0,0,0.589783,0.818233,,
1768375086.17947,0.814764,-0.08612,0.031054,1.779,0.058091,0.024069,0.026005,1.49,-2.69,0.029884,1.712,1.712,0.1225,0.058127,0.820652,0.009175,-0.049649,-2.845,0.785893,0.818019,-0.062181,1,0.01225,0.833977,0.833976,0.086564,0.833976,-0.085874,0,0,0,0,0.602033,0.824054,,
1768375086.27972,0.820385,-0.085938,0.033378,1.912,0.058136,0.024069,0.028798,1.65,-2.51,0.034351,1.968,1.968,0.215,0.058381,0.826459,0.008889,-0.049253,-2.822,0.815264,0.823868,-0.061225,1,0.0215,0.840902,0.840902,0.091483,0.840902,-0.085642,0,0,0,0,0.623533,0.829907,,
1768375086.37939,0.826578,-0.085717,0.036549,2.094,0.057958,0.024371,0.03543,2.03,-2.34,0.034351,1.968,1.968,0.215,0.057408,0.832199,0.008609,-0.048516,-2.78,0.815264,0.829586,-0.061225,1,0.0215,0.846626,0.846626,0.091483,0.846626,-0.085433,0,0,0,0,0.623533,0.835629,,
1768375086.47989,0.831835,-0.085604,0.026169,1.499,0.057829,0.017598,0.035081,2.01,-2.23,0.024127,1.382,1.382,0,0.057491,0.837931,0.008335,-0.047506,-2.722,0.815264,0.835362,-0.061225,1,-0.003,0.853372,0.853372,0.094927,0.853372,-0.085257,0,0,0,0,0.620533,0.841407,,
1768375086.58026,0.838124,-0.085411,0.031865,1.826,0.057935,0.019669,0.035081,2.01,-2.23,0.031955,1.831,1.831,0.0775,0.059006,0.843741,0.008063,-0.046582,-2.669,0.825943,0.841281,-0.060932,1,0.00775,0.859992,0.859992,0.096545,0.859992,-0.085046,0,0,0,0,0.628283,0.847329,,
1768375086.68016,0.843916,-0.085219,0.033804,1.937,0.058143,0.019669,0.036477,2.09,-2.1,0.039368,2.256,2.256,0,0.05858,0.84963,0.007792,-0.045794,-2.624,0.825943,0.84713,-0.060932,1,0.00075,0.866203,0.866203,0.100272,0.866203,-0.084836,0,0,0,0,0.629033,0.853181,,
1768375086.77975,0.849396,-0.084984,0.040562,2.324,0.05791,0.022249,0.036477,2.09,-2.1,0.039368,2.256,2.256,0,0.055949,0.855348,0.007536,-0.044116,-2.528,0.825943,0.852697,-0.060932,1,0.00075,0.871596,0.871596,0.100272,0.871596,-0.084617,0,0,0,0,0.629033,0.858753,,
1768375086.87969,0.854947,-0.084688,0.051866,2.972,0.05754,0.027164,0.036477,2.09,-2.1,0.051683,2.961,2.961,0.345,0.056891,0.861004,0.007296,-0.041921,-2.402,0.871948,0.858376,-0.059024,1,0.0345,0.877077,0.877077,0.107621,0.877077,-0.084333,0,0,0,0,0.663533,0.864439,,
1768375086.97989,0.86085,-0.084346,0.059062,3.384,0.057356,0.029562,0.036477,2.09,-2.1,0.059217,3.393,3.393,0,0.056891,0.866658,0.007067,-0.039927,-2.288,0.871948,0.864066,-0.059024,1,-0.00175,0.882462,0.882462,0.110709,0.882462,-0.084015,0,0,0,0,0.661783,0.870139,,
1768375087.07963,0.866566,-0.083995,0.06197,3.551,0.05756,0.029562,0.040317,2.31,-2.06,0.058383,3.345,3.345,0.125,0.059514,0.872488,0.006844,-0.037591,-2.154,0.888599,0.86999,-0.057991,1,0.0125,0.888538,0.888538,0.110709,0.888538,-0.083639,0,0,0,0,0.674283,0.876075,,
1768375087.1799,0.872122,-0.083669,0.06065,3.475,0.058031,0.027394,0.03927,2.25,-2.05,0.058383,3.345,3.345,0.125,0.059514,0.878451,0.006632,-0.034924,-2.001,0.888599,0.875947,-0.057991,1,0.0125,0.894089,0.894089,0.108058,0.894089,-0.083303,0,0,0,0,0.674283,0.882043,,
1768375087.27931,0.878381,-0.083297,0.05997,3.436,0.058424,0.025466,0.03927,2.25,-2.05,0.058683,3.362,3.362,0.155,0.059659,0.88439,0.006436,-0.032446,-1.859,0.909832,0.881867,-0.056678,1,0.0155,0.900577,0.900577,0.110153,0.900577,-0.082914,0,0,0,0,0.689783,0.887973,,
1768375087.37985,0.884316,-0.082941,0.059939,3.434,0.058651,0.024045,0.03927,2.25,-2.05,0.059503,3.409,3.409,0,0.058892,0.8903,0.006252,-0.030652,-1.756,0.909832,0.887778,-0.056678,1,0.00375,0.907553,0.907553,0.111915,0.907553,-0.082496,0,0,0,0,0.693533,0.893895,,
1768375087.47927,0.890175,-0.082579,0.062331,3.571,0.05878,0.024045,0.03927,2.25,-2.05,0.06304,3.612,3.612,0.215,0.059203,0.896219,0.006076,-0.029428,-1.686,0.939434,0.893652,-0.05483,1,0.0215,0.914996,0.914996,0.111915,0.914996,-0.082032,0,0,0,0,0.715033,0.899781,,
1768375087.57934,0.895987,-0.082208,0.064636,3.703,0.058975,0.024018,0.051836,2.97,-2.44,0.06304,3.612,3.612,0.215,0.059641,0.902181,0.005905,-0.028553,-1.636,0.939434,0.899608,-0.05483,1,0.0215,0.921024,0.921024,0.109637,0.921024,-0.081643,0,0,0,0,0.715033,0.905749,,
1768375087.67948,0.902046,-0.081826,0.064493,3.695,0.059283,0.022624,0.058818,3.37,-2.43,0.063522,3.64,3.64,0.1175,0.060412,0.908158,0.005735,-0.02874,-1.647,0.955372,0.905645,-0.053784,1,0.01175,0.928187,0.928187,0.104241,0.928187,-0.081181,0,0,0,0,0.726783,0.911798,,
1768375087.77934,0.907925,-0.081442,0.067468,3.866,0.059002,0.022996,0.063181,3.62,-2.38,0.067538,3.87,3.87,0.0775,0.058714,0.913931,0.005561,-0.030414,-1.743,0.965662,0.911495,-0.053104,1,0.00775,0.935627,0.935627,0.097196,0.935627,-0.08068,0,0,0,0,0.734533,0.917661,,
1768375087.8793,0.914043,-0.081026,0.069869,4.003,0.058967,0.022996,0.065624,3.76,-2.33,0.074203,4.252,4.252,0.11,0.058714,0.919867,0.005375,-0.031716,-1.817,0.980167,0.917349,-0.052089,1,0.011,0.943114,0.943114,0.097196,0.943114,-0.080157,0,0,0,0,0.745533,0.92353,,
1768375087.97954,0.919938,-0.080577,0.075578,4.33,0.059641,0.024854,0.068766,3.94,-2.26,0.074203,4.252,4.252,0.11,0.063536,0.92597,0.005181,-0.031391,-1.799,0.980167,0.9237,-0.052089,1,0.011,0.94938,0.94938,0.099507,0.94938,-0.079684,0,0,0,0,0.745533,0.9299,,
1768375088.07931,0.926169,-0.080067,0.082275,4.714,0.060672,0.027157,0.068766,3.94,-2.26,0.081884,4.692,4.692,0.11,0.063536,0.932322,0.004989,-0.029741,-1.704,0.995294,0.930018,-0.05093,1,0.011,0.956712,0.956712,0.100759,0.956712,-0.079081,0,0,0,0,0.756533,0.936238,,
1768375088.1794,0.9329,-0.079459,0.093709,5.369,0.061374,0.031845,0.07854,4.5,-2.08,0.09451,5.415,5.415,0.11,0.062945,0.938599,0.004809,-0.028311,-1.622,1.010124,0.93629,-0.049677,1,0.011,0.964354,0.964354,0.106579,0.964354,-0.078366,0,0,0,0,0.767533,0.942539,,
1768375088.27926,0.938448,-0.078928,0.096523,5.53,0.061875,0.031845,0.082554,4.73,-1.98,0.09451,5.415,5.415,0.115,0.062945,0.944934,0.004636,-0.026966,-1.545,1.025746,0.942547,-0.048164,1,0.0115,0.970633,0.970633,0.106579,0.970633,-0.077761,0,0,0,0,0.779033,0.948825,,
1768375088.37929,0.945179,-0.078193,0.108388,6.21,0.062253,0.036333,0.082554,4.73,-1.98,0.106962,6.128,6.128,0.115,0.062782,0.951188,0.004473,-0.025769,-1.476,1.025746,0.94879,-0.048164,1,0.0115,0.977888,0.977888,0.11225,0.977888,-0.076976,0,0,0,0,0.779033,0.955105,,
1768375088.47972,0.951331,-0.077433,0.124979,7.161,0.062619,0.043412,0.090408,5.18,-1.81,0.125186,7.173,7.173,0.085,0.063134,0.957534,0.004309,-0.025841,-1.481,1.037252,0.955081,-0.046896,1,0.0085,0.985485,0.985485,0.11622,0.985485,-0.076029,0,0,0,0,0.787533,0.961445,,
1768375088.5795,0.957652,-0.07663,0.12934,7.411,0.062986,0.043412,0.099484,5.7,-1.7,0.119755,6.861,6.861,0,0.06336,0.963818,0.004144,-0.026473,-1.517,1.037252,0.96135,-0.046896,1,0.00225,0.992638,0.992638,0.118999,0.992638,-0.075107,0,0,0,0,0.789783,0.967767,,
1768375088.6793,0.96358,-0.075945,0.123875,7.098,0.063042,0.038356,0.099484,5.7,-1.7,0.119755,6.861,6.861,0,0.061895,0.970173,0.003971,-0.02753,-1.577,1.037252,0.96748,-0.046896,1,0.00225,0.998677,0.998677,0.118999,0.998677,-0.07436,0,0,0,0,0.789783,0.973944,,
1768375088.77979,0.969776,-0.075155,0.128954,7.389,0.062745,0.038982,0.099484,5.7,-1.7,0.12701,7.277,7.277,0.08,0.061207,0.976214,0.003801,-0.028299,-1.621,1.0477,0.97358,-0.045595,1,0.008,1.004822,1.004822,0.10655,1.004822,-0.07357,0,0,0,0,0.797783,0.980095,,
1768375088.87947,0.97552,-0.074389,0.13497,7.733,0.062464,0.040251,0.120777,6.92,-1.16,0.134832,7.725,7.725,0.21,0.061097,0.982301,0.003626,-0.028979,-1.66,1.07617,0.979614,-0.041862,1,0.021,1.010784,1.010784,0.100598,1.010784,-0.072768,0,0,0,0,0.818783,0.986185,,
1768375088.98029,0.982109,-0.073485,0.139363,7.985,0.062173,0.040251,0.120777,6.92,-1.16,0.147526,8.453,8.453,0.075,0.060778,0.988384,0.003442,-0.030536,-1.75,1.08618,0.985683,-0.040476,1,0.0075,1.016536,1.016536,0.096431,1.016536,-0.071969,0,0,0,0,0.826283,0.992313,,
1768375089.08137,0.987493,-0.072661,0.150014,8.595,0.06192,0.043979,0.120777,6.92,-1.16,0.147526,8.453,8.453,0.075,0.060796,0.99454,0.003248,-0.031929,-1.829,1.08618,0.991759,-0.040476,1,0.0075,1.022016,1.022016,0.096431,1.022016,-0.07115,0,0,0,0,0.826283,0.998458,,
1768375089.1796,0.993656,-0.071759,0.149205,8.549,0.06148,0.041083,0.137532,7.88,-0.4,0.146836,8.413,8.413,0.125,0.059802,1.00047,0.003051,-0.033605,-1.925,1.102583,0.997568,-0.037997,1,0.0125,1.028112,1.028112,0.091876,1.028112,-0.070244,0,0,0,0,0.838783,1.004332,,
1768375089.2795,1.000186,-0.070749,0.15703,8.997,0.061286,0.042904,0.137532,7.88,-0.4,0.15647,8.965,8.965,0.098,0.060435,1.006495,0.002841,-0.035228,-2.018,1.115419,1.003531,-0.036045,1,0.0098,1.034149,1.034149,0.096345,1.034149,-0.0693,0,0,0,0,0.848583,1.010369,,
1768375089.37972,1.005639,-0.069882,0.161168,9.234,0.060303,0.042904,0.148178,8.49,0.07,0.162391,9.304,9.304,0.13,0.054219,1.012213,0.00263,-0.038045,-2.18,1.132796,1.008895,-0.033247,1,0.013,1.040271,1.040271,0.087496,1.040271,-0.068317,0,0,0,0,0.861583,1.015804,,
