time,x,y,ekf_yaw(rad),ekf_yaw(deg),ekf_vx(m/s),ekf_wz(rad/s),imu_yaw(rad),imu_yaw(deg),imu_roll(deg),cam_yaw(rad),cam_yaw(deg),cam_yaw_unwrap(deg),cam_vel(m/s),enc_vel(m/s),enc_x(m),enc_y(m),enc_yaw(rad),enc_yaw(deg),X_cam(m),X_enc(m),cam_y(m),vanish_valid,ds_raw(m),s_fused(m),odom_x(m),odom_y(m),odom_raw_x(m),odom_raw_y(m),xy_imu_x(m),xy_imu_y(m),xy_cam_x(m),xy_cam_y(m),S_cam(m),S_enc(m),plan_x(m),plan_y(m)
1768612368.158314,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612368.258384,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612368.358358,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612368.458386,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612368.558342,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612368.658310,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612368.758300,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,0.000,9.080,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612368.858324,0.000000,0.000000,-0.000000,-0.000,0.000000,0.000000,-0.000873,-0.050,9.080,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612368.958294,0.000000,0.000000,-0.000000,-0.000,0.000000,0.000000,-0.001920,-0.110,9.130,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612369.058310,0.000000,0.000000,-0.000000,-0.000,0.000000,0.000000,-0.002618,-0.150,9.120,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612369.158296,0.000000,0.000000,-0.000000,-0.000,0.000000,0.000000,-0.002618,-0.150,9.120,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612369.258308,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.002094,-0.120,9.130,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612369.358290,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.001745,-0.100,9.090,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612369.458327,0.000000,0.000000,-0.000000,-0.000,0.000000,0.000000,-0.001571,-0.090,9.070,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612369.558332,0.000000,0.000000,-0.000000,-0.000,0.000000,0.000000,-0.001396,-0.080,9.100,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612369.658325,0.000000,0.000000,-0.000000,-0.000,0.000000,0.000000,-0.001396,-0.080,9.060,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612369.758283,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.001920,-0.110,9.090,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612369.858328,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.003142,-0.180,9.110,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612369.958307,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.003665,-0.210,9.080,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612370.058307,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.004014,-0.230,9.100,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612370.158334,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.005236,-0.300,9.100,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612370.258354,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.006458,-0.370,9.120,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612370.358391,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.007156,-0.410,9.100,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612370.458301,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.007330,-0.420,9.110,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612370.558327,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.006458,-0.370,9.060,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612370.658329,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.006632,-0.380,9.090,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612370.758440,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.006807,-0.390,9.030,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612370.858339,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.006807,-0.390,9.080,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612370.958356,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.006458,-0.370,9.020,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612371.058333,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.007679,-0.440,9.090,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612371.158285,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.007679,-0.440,9.060,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612371.258329,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.009076,-0.520,9.100,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612371.358330,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.009425,-0.540,9.050,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612371.458315,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.009599,-0.550,9.090,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612371.558321,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.009076,-0.520,9.060,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612371.658281,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.009250,-0.530,9.050,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612371.758503,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,-0.009425,-0.540,9.090,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612371.858367,0.000000,0.000000,-0.000000,-0.000,0.000000,0.000000,-0.009948,-0.570,9.090,0.000000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1768612371.959957,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,-0.010472,-0.600,9.050,-0.000263,-0.015,-0.015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,0.001250,0.000000,0.000000,0.000394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001250,0.000000,,
1768612372.058350,0.000000,0.000000,-0.000249,-0.014,0.000000,-0.000142,-0.010821,-0.620,9.090,-0.000263,-0.015,-0.015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,0.001250,0.000000,0.000000,0.000394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001250,0.000000,,
1768612372.160156,0.000000,0.000000,-0.000560,-0.032,0.000000,-0.000320,-0.011519,-0.660,9.120,-0.000574,-0.033,-0.033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,-0.000000,0.000000,0.000000,0.001649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001250,0.000000,,
1768612372.258494,0.000000,0.000000,-0.000682,-0.039,0.000000,-0.000377,-0.011868,-0.680,9.130,-0.000688,-0.039,-0.039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,-0.004750,0.000000,0.000000,0.002014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003500,0.000000,,
1768612372.358370,0.000000,0.000000,-0.000723,-0.041,0.000000,-0.000377,-0.012566,-0.720,9.120,-0.001151,-0.066,-0.066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,0.004750,0.000000,0.000000,0.002579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001250,0.000000,,
1768612372.458328,0.000000,0.000000,-0.001161,-0.067,0.000000,-0.000609,-0.013265,-0.760,9.080,-0.001684,-0.096,-0.096,-0.050000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,-0.005000,0.000000,0.000000,0.002579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003750,0.000000,,
1768612372.558347,0.000000,0.000000,-0.001687,-0.097,0.000000,-0.000878,-0.013788,-0.790,9.130,-0.001684,-0.096,-0.096,-0.050000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,-0.005000,0.000000,0.000000,0.000763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003750,0.000000,,
1768612372.658633,0.000000,0.000000,-0.001473,-0.084,0.000000,-0.000703,-0.014137,-0.810,9.130,-0.001416,-0.081,-0.081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,0.001400,0.000000,0.000000,0.001301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002350,0.000000,,
1768612372.758450,0.000000,0.000000,-0.001743,-0.100,0.000000,-0.000814,-0.015882,-0.910,9.150,-0.001746,-0.100,-0.100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,0.000750,0.000000,0.000000,0.001248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001600,0.000000,,
1768612372.858429,0.000000,0.000000,-0.001817,-0.104,0.000000,-0.000814,-0.016232,-0.930,9.100,-0.001395,-0.080,-0.080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,-0.000000,0.000000,0.000000,0.001553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001600,0.000000,,
1768612372.958585,0.000000,0.000000,-0.001494,-0.086,0.000000,-0.000588,-0.016406,-0.940,9.130,-0.002014,-0.115,-0.115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,-0.000200,0.000000,0.000000,0.001553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001800,0.000000,,
1768612373.058558,0.000000,0.000000,-0.002019,-0.116,0.000000,-0.000851,-0.016930,-0.970,9.080,-0.002014,-0.115,-0.115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,-0.000200,0.000000,0.000000,0.001172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001800,0.000000,,
1768612373.158413,0.000000,0.000000,-0.001443,-0.083,0.000000,-0.000477,-0.016406,-0.940,9.110,-0.001347,-0.077,-0.077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,-0.002750,0.000000,0.000000,0.000613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004550,0.000000,,
1768612373.258574,0.000000,0.000000,-0.001631,-0.093,0.000000,-0.000558,-0.016581,-0.950,9.100,-0.001635,-0.094,-0.094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,0.003750,0.000000,0.000000,-0.000740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000800,0.000000,,
1768612373.358471,0.000000,0.000000,-0.001437,-0.082,0.000000,-0.000414,-0.016755,-0.960,9.060,-0.001408,-0.081,-0.081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,-0.003250,0.000000,0.000000,0.000271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004050,0.000000,,
1768612373.459208,0.000000,0.000000,-0.001478,-0.085,0.000000,-0.000414,-0.017977,-1.030,9.090,-0.000978,-0.056,-0.056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,0.002250,0.000000,0.000000,0.000271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001800,0.000000,,
1768612373.558650,0.000000,0.000000,-0.001038,-0.059,0.000000,-0.000152,-0.019024,-1.090,9.140,-0.000978,-0.056,-0.056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,0.002250,0.000000,0.000000,0.000709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001800,0.000000,,
1768612373.658482,0.000000,0.000000,-0.001402,-0.080,0.000000,-0.000346,-0.020071,-1.150,9.100,-0.001427,-0.082,-0.082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,-0.000500,0.000000,0.000000,-0.000614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002300,0.000000,,
1768612373.758904,0.000000,0.000000,-0.001863,-0.107,0.000000,-0.000582,-0.020420,-1.170,9.090,-0.001898,-0.109,-0.109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,-0.000500,0.000000,0.000000,0.000948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002800,0.000000,,
1768612373.858476,0.000000,0.000000,-0.001908,-0.109,0.000000,-0.000573,-0.020071,-1.150,9.080,-0.001905,-0.109,-0.109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,-0.000500,0.000000,0.000000,0.001318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003300,0.000000,,
1768612373.958434,0.000000,0.000000,-0.001965,-0.113,0.000000,-0.000573,-0.019548,-1.120,9.130,-0.002277,-0.130,-0.130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,0.001000,0.000000,0.000000,0.001318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002300,0.000000,,
1768612374.058613,0.000000,0.000000,-0.002292,-0.131,0.000000,-0.000722,-0.019199,-1.100,9.090,-0.002277,-0.130,-0.130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,0.001000,0.000000,0.000000,0.001259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002300,0.000000,,
1768612374.158402,0.000000,0.000000,-0.001323,-0.076,0.000000,-0.000148,-0.018850,-1.080,9.090,-0.001221,-0.070,-0.070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,-0.001250,0.000000,0.000000,0.001751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003550,0.000000,,
1768612374.258423,0.000000,0.000000,-0.001339,-0.077,0.000000,-0.000148,-0.018326,-1.050,9.040,-0.001069,-0.061,-0.061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,0.001000,0.000000,0.000000,0.001769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002550,0.000000,,
1768612374.360341,0.000000,0.000000,-0.001096,-0.063,0.000000,-0.000011,-0.017977,-1.030,9.070,-0.001069,-0.061,-0.061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,0.001000,0.000000,0.000000,0.001769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002550,0.000000,,
1768612374.459054,0.000000,0.000000,-0.001097,-0.063,0.000000,-0.000011,-0.018675,-1.070,9.030,-0.001069,-0.061,-0.061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,0.001000,0.000000,0.000000,0.001769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002550,0.000000,,
1768612374.558282,0.000000,0.000000,-0.001159,-0.066,0.000000,-0.000044,-0.019373,-1.110,9.100,-0.001161,-0.067,-0.067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,0.000250,0.000000,0.000000,0.001711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002300,0.000000,,
1768612374.658834,0.000000,0.000000,-0.001164,-0.067,0.000000,-0.000044,-0.021642,-1.240,9.110,-0.001161,-0.067,-0.067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.006230,0.000000,0.000007,1,0.000250,0.000000,0.000000,0.001711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002300,0.000000,,
1768612374.759207,0.000000,0.000000,-0.001168,-0.067,0.000000,-0.000044,-0.021991,-1.260,9.120,-0.001517,-0.087,-0.087,-0.087500,0.000000,0.000000,0.000000,0.000000,0.000,-0.028605,0.000000,0.000033,1,-0.008750,0.000000,0.000000,0.001711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011050,0.000000,,
1768612374.858838,0.000000,0.000000,-0.001516,-0.087,0.000000,-0.000220,-0.022166,-1.270,9.050,-0.001517,-0.087,-0.087,-0.087500,0.000000,0.000000,0.000000,0.000000,0.000,-0.028605,0.000000,0.000033,1,-0.008750,0.000000,0.000000,0.001732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011050,0.000000,,
1768612374.958552,0.000000,0.000000,-0.001488,-0.085,0.000000,-0.000194,-0.022166,-1.270,9.100,-0.001483,-0.085,-0.085,0.085000,0.000000,0.000000,0.000000,0.000000,0.000,-0.014553,0.000000,0.000012,1,0.008500,0.000000,0.000000,0.001416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002550,0.000000,,
1768612375.058332,0.000000,0.000000,-0.001507,-0.086,0.000000,-0.000194,-0.022864,-1.310,9.060,-0.001483,-0.085,-0.085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.014553,0.000000,0.000012,1,-0.000250,0.000000,0.000000,0.001416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002800,0.000000,,
1768612375.158374,0.000000,0.000000,-0.001848,-0.106,0.000000,-0.000366,-0.022515,-1.290,9.080,-0.001857,-0.106,-0.106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.014553,0.000000,0.000012,1,-0.000250,0.000000,0.000000,0.001525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002800,0.000000,,
1768612375.258569,0.000000,0.000000,-0.000917,-0.053,0.000000,0.000162,-0.022515,-1.290,9.030,-0.000822,-0.047,-0.047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.014553,0.000000,0.000012,1,0.001250,0.000000,0.000000,0.001772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001550,0.000000,,
1768612375.358593,0.000000,0.000000,-0.001957,-0.112,0.000000,-0.000423,-0.022864,-1.310,9.060,-0.002069,-0.119,-0.119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.014553,0.000000,0.000012,1,0.001250,0.000000,0.000000,0.001228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000300,0.000000,,
1768612375.459564,0.000000,0.000000,-0.002000,-0.115,0.000000,-0.000423,-0.022864,-1.310,9.020,-0.002292,-0.131,-0.131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.014553,0.000000,0.000012,1,0.001750,0.000000,0.000000,0.001228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001450,0.000000,,
1768612375.558430,0.000000,0.000000,-0.002305,-0.132,0.000000,-0.000563,-0.026005,-1.490,9.090,-0.002292,-0.131,-0.131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.014553,0.000000,0.000012,1,0.001750,0.000000,0.000000,0.001608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001450,0.000000,,
1768612375.658489,0.000000,0.000000,-0.002179,-0.125,0.000000,-0.000466,-0.027227,-1.560,9.120,-0.002145,-0.123,-0.123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.014553,0.000000,0.000012,1,-0.003750,0.000000,0.000000,0.000205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002300,0.000000,,
1768612375.758548,0.000000,0.000000,-0.001692,-0.097,0.000000,-0.000171,-0.028449,-1.630,9.120,-0.001634,-0.094,-0.094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.014553,0.000000,0.000012,1,-0.000500,0.000000,0.000000,0.001234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002800,0.000000,,
1768612375.858462,0.000000,0.000000,-0.001710,-0.098,0.000000,-0.000171,-0.029147,-1.670,9.110,-0.000888,-0.051,-0.051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.014553,0.000000,0.000012,1,0.002500,0.000000,0.000000,0.001234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000300,0.000000,,
1768612375.958366,0.000000,0.000000,-0.000947,-0.054,0.000000,0.000242,-0.029322,-1.680,9.120,-0.000888,-0.051,-0.051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.014553,0.000000,0.000012,1,0.002500,0.000000,0.000000,0.002094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000300,0.000000,,
1768612376.058612,0.000000,0.000000,-0.000620,-0.036,0.000000,0.000404,-0.029147,-1.670,9.060,-0.000610,-0.035,-0.035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.014553,0.000000,0.000012,1,-0.003000,0.000000,0.000000,0.002076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003300,0.000000,,
