time,x,y,ekf_yaw(rad),ekf_yaw(deg),ekf_vx(m/s),ekf_wz(rad/s),imu_yaw(rad),imu_yaw(deg),imu_roll(deg),cam_yaw(rad),cam_yaw(deg),cam_yaw_unwrap(deg),cam_vel(m/s),enc_vel(m/s),enc_x(m),enc_y(m),enc_yaw(rad),enc_yaw(deg),X_cam(m),X_enc(m),cam_y(m),vanish_valid,ds_raw(m),s_fused(m),odom_x(m),odom_y(m),odom_raw_x(m),odom_raw_y(m),xy_imu_x(m),xy_imu_y(m),xy_cam_x(m),xy_cam_y(m),S_cam(m),S_enc(m),plan_x(m),plan_y(m),cmd_vx(m/s),cmd_wz(rad/s)
1768982847.142041,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982847.242041,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982847.342074,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982847.442143,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982847.542047,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982847.642030,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,0.000000,0.000,19.740,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982847.742033,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,0.000000,0.000,19.720,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982847.842050,0.000000,0.000000,0.000000,0.000,0.000000,-0.000000,0.000524,0.030,19.720,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982847.942026,0.000000,0.000000,0.000000,0.000,0.000000,-0.000000,0.002618,0.150,19.730,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982848.042051,0.000000,0.000000,0.000000,0.000,0.000000,-0.000000,0.003840,0.220,19.730,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982848.141994,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.004538,0.260,19.740,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982848.242054,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.006632,0.380,19.740,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982848.342057,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.007505,0.430,19.740,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982848.442057,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.008552,0.490,19.740,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982848.542259,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.008901,0.510,19.730,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982848.642013,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.008727,0.500,19.710,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982848.742403,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.008552,0.490,19.700,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982848.842032,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.008901,0.510,19.690,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982848.942043,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.009948,0.570,19.690,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982849.042024,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.010472,0.600,19.690,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982849.142012,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.010472,0.600,19.680,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982849.242070,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.010123,0.580,19.660,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982849.342036,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.009948,0.570,19.660,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982849.442065,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.009425,0.540,19.640,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982849.542358,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.009948,0.570,19.640,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982849.642023,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.010647,0.610,19.650,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982849.742051,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.010996,0.630,19.650,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982849.842047,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.011868,0.680,19.660,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982849.942074,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.013265,0.760,19.670,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982850.042025,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.014486,0.830,19.680,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982850.142270,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.015010,0.860,19.660,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982850.242052,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.014835,0.850,19.650,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982850.342057,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.014312,0.820,19.640,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982850.442038,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.013963,0.800,19.630,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982850.542220,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.013614,0.780,19.630,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982850.642047,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.013265,0.760,19.620,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982850.742277,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,0.013788,0.790,19.620,0.000000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982850.842269,0.000000,0.000000,-0.000000,-0.000,0.000000,-0.000000,0.000524,0.030,19.630,0.000000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1768982850.942208,0.000000,0.000000,0.076934,4.408,0.000000,0.044181,0.015010,0.860,19.630,0.079873,4.576,4.576,-0.115000,0.000000,0.000000,0.000000,0.000000,0.000,-0.012551,0.000000,0.000000,1,-0.011500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011500,0.000000,,,,
1768982851.042448,0.000000,0.000000,0.052777,3.024,0.000000,0.026726,0.015533,0.890,19.630,0.049380,2.829,2.829,-0.087500,0.000000,0.000000,0.000000,0.000000,0.000,-0.023692,0.000000,-0.000894,1,-0.008750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020250,0.000000,,,,
1768982851.142021,0.000000,0.000000,0.055261,3.166,0.000000,0.026726,0.015882,0.910,19.620,0.049380,2.829,2.829,0.157500,0.000000,0.000000,0.000000,0.000000,0.000,-0.003834,0.000000,0.000204,1,0.015750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004500,0.000000,,,,
1768982851.242148,0.000000,0.000000,0.034106,1.954,0.000000,0.013023,0.016232,0.930,19.620,0.030678,1.758,1.758,0.157500,0.000000,0.000000,0.000000,0.000000,0.000,-0.003834,0.000000,0.000204,1,0.015750,0.000000,0.000000,0.009445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004500,0.000000,,,,
1768982851.342034,0.000000,0.000000,0.035508,2.034,0.000000,0.013023,0.034106,1.954,19.630,0.030678,1.758,1.758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.003834,0.000000,0.000204,0,0.000000,0.000000,0.000000,0.009445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004500,0.000000,,,,
1768982851.442954,0.000000,0.000000,0.036879,2.113,0.000000,0.013023,0.036898,2.114,19.650,0.030678,1.758,1.758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.003834,0.000000,0.000204,0,0.000000,0.000000,0.000000,0.009445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004500,0.000000,,,,
1768982851.542345,0.000000,0.000000,-0.011720,-0.671,0.000000,-0.014178,0.020944,1.200,19.660,-0.013104,-0.751,-0.751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.003834,0.000000,0.000204,1,0.000000,0.000000,0.000000,0.009445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004500,0.000000,,,,
1768982851.642222,0.000000,0.000000,-0.013188,-0.756,0.000000,-0.014178,0.022515,1.290,19.660,-0.013104,-0.751,-0.751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.003834,0.000000,0.000204,0,0.000000,0.000000,0.000000,0.009445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004500,0.000000,,,,
1768982851.742091,0.000000,0.000000,-0.014503,-0.831,0.000000,-0.014178,-0.010417,-0.597,19.670,-0.013104,-0.751,-0.751,-0.245000,0.000000,0.000000,0.000000,0.000000,0.000,-0.031205,0.000000,0.000588,0,-0.024500,0.000000,0.000000,0.009445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.029000,0.000000,,,,
1768982851.841996,0.000000,0.000000,-0.016005,-0.917,0.000000,-0.014178,-0.007450,-0.427,19.680,-0.013104,-0.751,-0.751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.031205,0.000000,0.000588,0,0.001000,0.000000,0.000000,0.009445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.028000,0.000000,,,,
1768982851.942165,0.000000,0.000000,-0.003066,-0.176,0.000000,-0.006733,0.028274,1.620,19.680,-0.002100,-0.120,-0.120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.031205,0.000000,0.000588,1,0.001000,0.000000,0.000000,0.009445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.028000,0.000000,,,,
1768982852.042530,0.000000,0.000000,-0.000627,-0.036,0.000000,-0.004981,0.029322,1.680,19.670,-0.000047,-0.003,-0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.031205,0.000000,0.000588,1,0.002500,0.000000,0.000000,0.013964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.025500,0.000000,,,,
1768982852.142115,0.000000,0.000000,-0.001063,-0.061,0.000000,-0.004981,-0.000782,-0.045,19.650,-0.000047,-0.003,-0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.031205,0.000000,0.000588,0,0.000000,0.000000,0.000000,0.013964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.025500,0.000000,,,,
1768982852.242129,0.000000,0.000000,-0.001587,-0.091,0.000000,-0.004981,-0.000782,-0.045,19.620,-0.000047,-0.003,-0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.031205,0.000000,0.000588,0,0.000000,0.000000,0.000000,0.013964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.025500,0.000000,,,,
1768982852.342142,0.000000,0.000000,-0.002102,-0.120,0.000000,-0.004981,-0.000782,-0.045,19.620,-0.000047,-0.003,-0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.031205,0.000000,0.000588,0,0.000000,0.000000,0.000000,0.013964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.025500,0.000000,,,,
1768982852.442280,0.000000,0.000000,-0.002622,-0.150,0.000000,-0.004981,-0.000782,-0.045,19.610,-0.000047,-0.003,-0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.031205,0.000000,0.000588,0,-0.000000,0.000000,0.000000,0.013964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.025500,0.000000,,,,
1768982852.542166,0.000000,0.000000,-0.003096,-0.177,0.000000,-0.004981,0.000090,0.005,19.600,-0.000047,-0.003,-0.003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.031205,0.000000,0.000588,0,-0.000000,0.000000,0.000000,0.013964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.025500,0.000000,,,,
1768982852.644322,0.000000,0.000000,0.281834,16.148,0.000000,0.133372,0.029845,1.710,19.580,0.279888,16.036,16.036,-0.170000,0.000000,0.000000,0.000000,0.000000,0.000,-0.051750,0.000000,0.000652,1,-0.017000,0.000000,0.000000,0.013964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.042500,0.000000,,,,
1768982852.742170,0.000000,0.000000,0.185942,10.654,0.000000,0.073624,0.029845,1.710,19.570,0.173085,9.917,9.917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.051750,0.000000,0.000652,1,0.004500,0.000000,0.000000,0.013964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.038000,0.000000,,,,
1768982852.842138,0.000000,0.000000,0.114075,6.536,0.000000,0.029028,0.029671,1.700,19.560,0.105553,6.048,6.048,0.146667,0.000000,0.000000,0.000000,0.000000,0.000,-0.033168,0.000000,0.004244,1,0.014667,0.000000,0.000000,0.011625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023333,0.000000,,,,
1768982852.942083,0.000000,0.000000,0.116948,6.701,0.000000,0.029028,0.029496,1.690,19.550,0.105553,6.048,6.048,0.146667,0.000000,0.000000,0.000000,0.000000,0.000,-0.033168,0.000000,0.004244,1,0.014667,0.000000,0.000000,0.012598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023333,0.000000,,,,
1768982853.042226,0.000000,0.000000,0.119856,6.867,0.000000,0.029028,0.117122,6.711,19.560,0.105553,6.048,6.048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.033168,0.000000,0.004244,0,0.000000,0.000000,0.000000,0.012598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023333,0.000000,,,,
1768982853.142369,0.000000,0.000000,0.122860,7.039,0.000000,0.029028,0.118170,6.771,19.560,0.105553,6.048,6.048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.033168,0.000000,0.004244,0,0.000000,0.000000,0.000000,0.012598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023333,0.000000,,,,
1768982853.242312,0.000000,0.000000,0.125504,7.191,0.000000,0.029028,0.119217,6.831,19.570,0.105553,6.048,6.048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.033168,0.000000,0.004244,0,0.000000,0.000000,0.000000,0.012598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023333,0.000000,,,,
1768982853.342196,0.000000,0.000000,0.128644,7.371,0.000000,0.029028,0.120438,6.901,19.570,0.105553,6.048,6.048,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000,-0.039752,0.000000,0.003406,0,-0.006000,0.000000,0.000000,0.012598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.029333,0.000000,,,,
1768982853.442210,0.000000,0.000000,0.131547,7.537,0.000000,0.029028,0.123231,7.061,19.580,0.105553,6.048,6.048,-0.070000,0.000000,0.000000,0.000000,0.000000,0.000,-0.048353,0.000000,0.002277,0,-0.007000,0.000000,0.000000,0.012598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.036333,0.000000,,,,
1768982853.542583,0.000000,0.000000,0.134291,7.694,0.000000,0.029028,0.124802,7.151,19.600,0.000000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.048353,0.000000,0.002277,1,-0.001500,0.000000,0.000000,0.012598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.037833,0.000000,,,,
1768982853.642131,0.000000,0.000000,-0.001019,-0.058,0.000000,-0.034161,0.038921,2.230,19.590,0.000000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.048353,0.000000,0.002277,1,-0.001500,0.000000,0.000000,0.012598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.037833,0.000000,,,,
1768982853.742176,0.000000,0.000000,-0.025670,-1.471,0.000000,-0.045345,0.039095,2.240,19.590,-0.024873,-1.425,-1.425,0.166667,0.000000,0.000000,0.000000,0.000000,0.000,-0.026673,0.000000,0.002255,1,0.016667,0.000000,0.000000,0.018700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021167,0.000000,,,,
1768982853.842119,0.000000,0.000000,-0.030158,-1.728,0.000000,-0.045345,-0.027040,-1.549,19.570,-0.024873,-1.425,-1.425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.026673,0.000000,0.002255,0,0.000000,0.000000,0.000000,0.018700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021167,0.000000,,,,
1768982853.942129,0.000000,0.000000,-0.034291,-1.965,0.000000,-0.045345,-0.027040,-1.549,19.550,-0.024873,-1.425,-1.425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.026673,0.000000,0.002255,0,0.000000,0.000000,0.000000,0.018700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021167,0.000000,,,,
1768982854.042090,0.000000,0.000000,-0.039087,-2.239,0.000000,-0.045345,-0.026865,-1.539,19.540,-0.024873,-1.425,-1.425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.026673,0.000000,0.002255,0,0.002000,0.000000,0.000000,0.018700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.019167,0.000000,,,,
1768982854.142336,0.000000,0.000000,-0.043719,-2.505,0.000000,-0.045345,-0.026516,-1.519,19.540,-0.024873,-1.425,-1.425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.026673,0.000000,0.002255,0,-0.003000,0.000000,0.000000,0.018700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.022167,0.000000,,,,
1768982854.242605,0.000000,0.000000,-0.048233,-2.764,0.000000,-0.045345,-0.026865,-1.539,19.530,-0.024873,-1.425,-1.425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.026673,0.000000,0.002255,0,-0.003000,0.000000,0.000000,0.018700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.022167,0.000000,,,,
1768982854.342189,0.000000,0.000000,-0.054971,-3.150,0.000000,-0.046627,0.039270,2.250,19.530,-0.052230,-2.993,-2.993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.026673,0.000000,0.002255,1,0.003000,0.000000,0.000000,0.018700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.019167,0.000000,,,,
1768982854.442035,0.000000,0.000000,-0.059125,-3.388,0.000000,-0.046079,0.038746,2.220,19.520,-0.057500,-3.295,-3.295,-0.070000,0.000000,0.000000,0.000000,0.000000,0.000,-0.035872,0.000000,0.002780,1,-0.007000,0.000000,0.000000,0.018700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.026167,0.000000,,,,
1768982854.542826,0.000000,0.000000,-0.063708,-3.650,0.000000,-0.046079,0.038572,2.210,19.510,-0.057500,-3.295,-3.295,-2.070000,0.000000,0.000000,0.000000,0.000000,0.000,-0.343697,0.000000,0.021926,0,-0.207000,0.000000,0.000000,0.019534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.233167,0.000000,,,,
1768982854.642379,0.000000,0.000000,-0.067965,-3.894,0.000000,-0.046079,-0.062469,-3.579,19.510,-0.057500,-3.295,-3.295,-2.070000,0.000000,0.000000,0.000000,0.000000,0.000,-0.343697,0.000000,0.021926,0,-0.207000,0.000000,0.000000,0.019534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.233167,0.000000,,,,
1768982854.742273,0.000000,0.000000,-0.073015,-4.183,0.000000,-0.046079,-0.062469,-3.579,19.510,-0.057500,-3.295,-3.295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.343697,0.000000,0.021926,0,0.000000,0.000000,0.000000,0.019534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.233167,0.000000,,,,
1768982854.842373,0.000000,0.000000,-0.077626,-4.448,0.000000,-0.046079,-0.062294,-3.569,19.500,-0.057500,-3.295,-3.295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.343697,0.000000,0.021926,0,0.000000,0.000000,0.000000,0.019534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.233167,0.000000,,,,
1768982854.943262,0.000000,0.000000,-0.082060,-4.702,0.000000,-0.046079,-0.061945,-3.549,19.510,-0.057500,-3.295,-3.295,0.280000,0.000000,0.000000,0.000000,0.000000,0.000,-0.306908,0.000000,0.018966,0,0.028000,0.000000,0.000000,0.019534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.205167,0.000000,,,,
1768982855.042024,0.000000,0.000000,-0.086419,-4.951,0.000000,-0.046079,-0.060549,-3.469,19.520,-0.057500,-3.295,-3.295,0.280000,0.000000,0.000000,0.000000,0.000000,0.000,-0.306908,0.000000,0.018966,0,0.028000,0.000000,0.000000,0.019534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.205167,0.000000,,,,
