time,x,y,ekf_yaw(rad),ekf_yaw(deg),ekf_vx(m/s),ekf_wz(rad/s),imu_yaw(rad),imu_yaw(deg),imu_roll(deg),cam_yaw(rad),cam_yaw(deg),cam_yaw_unwrap(deg),cam_vel(m/s),enc_vel(m/s),enc_x(m),enc_y(m),enc_yaw(rad),enc_yaw(deg),X_cam(m),X_enc(m),cam_y(m),vanish_valid,ds_raw(m),s_fused(m),odom_x(m),odom_y(m),odom_raw_x(m),odom_raw_y(m),xy_imu_x(m),xy_imu_y(m),xy_cam_x(m),xy_cam_y(m),S_cam(m),S_enc(m),plan_x(m),plan_y(m),cmd_vx(m/s),cmd_wz(rad/s)
1769495190.564046,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495190.664052,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495190.764054,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495190.864037,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495190.964019,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495191.064010,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,0.000,13.400,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495191.164010,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.001396,0.080,13.400,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495191.264007,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.001571,0.090,13.420,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495191.364174,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.002269,0.130,13.390,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495191.464063,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.002269,0.130,13.400,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495191.564006,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.002793,0.160,13.380,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495191.664207,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.003491,0.200,13.390,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495191.764007,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.003316,0.190,13.400,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495191.864003,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.002618,0.150,13.430,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495191.964030,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.002094,0.120,13.410,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495192.064045,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.001222,0.070,13.440,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495192.164338,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000698,0.040,13.420,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495192.264168,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.001745,0.100,13.430,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495192.364147,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.001920,0.110,13.440,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495192.464132,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.001571,0.090,13.420,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495192.564001,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,-0.000175,-0.010,13.450,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495192.664030,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000175,0.010,13.450,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495192.764014,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000349,0.020,13.430,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495192.864047,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000349,0.020,13.440,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495192.964038,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000698,0.040,13.420,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495193.064017,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.001047,0.060,13.430,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495193.164802,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000524,0.030,13.430,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495193.264184,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,-0.000698,-0.040,13.430,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495193.367362,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,-0.001571,-0.090,13.450,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495193.464070,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,-0.002094,-0.120,13.440,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495193.567488,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,-0.002443,-0.140,13.460,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495193.665891,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,-0.002793,-0.160,13.440,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495193.764796,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,-0.003840,-0.220,13.460,,,,,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495193.871416,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,-0.000524,-0.030,13.460,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495193.965163,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,-0.000524,-0.030,13.440,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
1769495194.064070,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,-0.004538,-0.260,13.440,0.000000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,0.000000
1769495194.164089,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,-0.004538,-0.260,13.430,0.000000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,0.000000
1769495194.265456,0.000000,0.000000,-0.000131,-0.008,0.000000,-0.000075,-0.007679,-0.440,13.480,-0.000137,-0.008,-0.008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,-0.003750,0.000000,0.000000,-0.000848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003750,0.000000,,,0.000000,0.000000
1769495194.365638,0.000000,0.000000,-0.000965,-0.055,0.000000,-0.000577,-0.008378,-0.480,13.480,-0.001033,-0.059,-0.059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,-0.000000,0.000000,0.000000,-0.000848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003750,0.000000,,,0.000000,0.000000
1769495194.464186,0.000000,0.000000,-0.001021,-0.059,0.000000,-0.000577,-0.010996,-0.630,13.500,-0.001033,-0.059,-0.059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,-0.000000,0.000000,0.000000,-0.002914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003750,0.000000,,,0.000000,0.000000
1769495194.564513,0.000000,0.000000,-0.002746,-0.157,0.000000,-0.001556,-0.010996,-0.630,13.480,-0.002822,-0.162,-0.162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,0.003000,0.000000,0.000000,-0.007217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000750,0.000000,,,0.000000,0.000000
1769495194.664142,0.000000,0.000000,-0.002919,-0.167,0.000000,-0.001556,-0.012392,-0.710,13.520,-0.002042,-0.117,-0.117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,-0.000250,0.000000,0.000000,-0.007217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001000,0.000000,,,0.000000,0.000000
1769495194.764759,0.000000,0.000000,-0.002203,-0.126,0.000000,-0.001074,-0.012915,-0.740,13.490,-0.002042,-0.117,-0.117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,-0.000250,0.000000,0.000000,-0.006183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001000,0.000000,,,0.000000,0.000000
1769495194.865683,0.000000,0.000000,-0.002822,-0.162,0.000000,-0.001371,-0.013788,-0.790,13.490,-0.002860,-0.164,-0.164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,-0.000250,0.000000,0.000000,-0.006183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001250,0.000000,,,0.000000,0.000000
1769495194.964138,0.000000,0.000000,-0.002961,-0.170,0.000000,-0.001371,-0.015882,-0.910,13.510,-0.002860,-0.164,-0.164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,-0.000250,0.000000,0.000000,-0.007704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001250,0.000000,,,0.000000,0.000000
1769495195.064090,0.000000,0.000000,-0.002656,-0.152,0.000000,-0.001118,-0.016755,-0.960,13.480,-0.002556,-0.146,-0.146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,0.003250,0.000000,0.000000,-0.008425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.000000,,,0.000000,0.000000
1769495195.165151,0.000000,0.000000,-0.003044,-0.174,0.000000,-0.001283,-0.017977,-1.030,13.490,-0.003063,-0.175,-0.175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,-0.000250,0.000000,0.000000,-0.008842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001750,0.000000,,,0.000000,0.000000
1769495195.264068,0.000000,0.000000,-0.003176,-0.182,0.000000,-0.001283,-0.018151,-1.040,13.460,-0.003063,-0.175,-0.175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,-0.000250,0.000000,0.000000,-0.008842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001750,0.000000,,,0.000000,0.000000
1769495195.364616,0.000000,0.000000,-0.002380,-0.136,0.000000,-0.000774,-0.018675,-1.070,13.470,-0.002242,-0.128,-0.128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000000,0.000000,0.000000,1,-0.000250,0.000000,0.000000,-0.008553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001500,0.000000,,,0.000000,0.000000
1769495195.464045,0.000000,0.000000,-0.002936,-0.168,0.000000,-0.001042,-0.018675,-1.070,13.460,-0.002950,-0.169,-0.169,-0.055000,0.000000,0.000000,0.000000,0.000000,0.000,-0.007440,0.000000,0.000018,1,-0.005500,0.000000,0.000000,-0.008664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004000,0.000000,,,0.000000,0.000000
1769495195.565101,0.000000,0.000000,-0.002397,-0.137,0.000000,-0.000673,-0.018850,-1.080,13.450,-0.002333,-0.134,-0.134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.007440,0.000000,0.000018,1,-0.002250,0.000000,0.000000,-0.008664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006250,0.000000,,,0.000000,0.000000
1769495195.664070,0.000000,0.000000,-0.002457,-0.141,0.000000,-0.000673,-0.019024,-1.090,13.470,-0.002333,-0.134,-0.134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.007440,0.000000,0.000018,1,-0.002250,0.000000,0.000000,-0.008374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006250,0.000000,,,0.000000,0.000000
1769495195.764894,0.000000,0.000000,-0.002276,-0.130,0.000000,-0.000535,-0.018850,-1.080,13.450,-0.002220,-0.127,-0.127,0.057500,0.000000,0.000000,0.000000,0.000000,0.000,0.000464,0.000000,-0.000001,1,0.005750,0.000000,0.000000,-0.007686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000500,0.000000,,,0.000000,0.000000
1769495195.864115,0.000000,0.000000,-0.001744,-0.100,0.000000,-0.000210,-0.018850,-1.080,13.430,-0.001680,-0.096,-0.096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000464,0.000000,-0.000001,1,-0.001250,0.000000,0.000000,-0.007653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001750,0.000000,,,0.000000,0.000000
1769495195.964018,0.000000,0.000000,-0.001765,-0.101,0.000000,-0.000210,-0.018850,-1.080,13.450,-0.001680,-0.096,-0.096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000464,0.000000,-0.000001,1,0.002000,0.000000,0.000000,-0.007653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000250,0.000000,,,0.000000,0.000000
1769495196.064101,0.000000,0.000000,-0.002725,-0.156,0.000000,-0.000716,-0.018850,-1.080,13.430,-0.002762,-0.158,-0.158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000464,0.000000,-0.000001,1,0.002000,0.000000,0.000000,-0.008673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000250,0.000000,,,0.000000,0.000000
1769495196.165936,0.000000,0.000000,-0.002754,-0.158,0.000000,-0.000689,-0.019548,-1.120,13.450,-0.002714,-0.156,-0.156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000464,0.000000,-0.000001,1,0.000250,0.000000,0.000000,-0.009056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000500,0.000000,,,0.000000,0.000000
1769495196.264332,0.000000,0.000000,-0.002858,-0.164,0.000000,-0.000710,-0.019722,-1.130,13.420,-0.002856,-0.164,-0.164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000464,0.000000,-0.000001,1,-0.003750,0.000000,0.000000,-0.009025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003250,0.000000,,,0.000000,0.000000
1769495196.364056,0.000000,0.000000,-0.002929,-0.168,0.000000,-0.000710,-0.019722,-1.130,13.430,-0.002856,-0.164,-0.164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000464,0.000000,-0.000001,1,-0.003750,0.000000,0.000000,-0.009025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003250,0.000000,,,0.000000,0.000000
1769495196.464260,0.000000,0.000000,-0.002972,-0.170,0.000000,-0.000693,-0.019722,-1.130,13.440,-0.002918,-0.167,-0.167,0.057500,0.000000,0.000000,0.000000,0.000000,0.000,0.008609,0.000000,-0.000025,1,0.005750,0.000000,0.000000,-0.009937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002500,0.000000,,,0.000000,0.000000
1769495196.564220,0.000000,0.000000,-0.002417,-0.138,0.000000,-0.000354,-0.020246,-1.160,13.420,-0.002345,-0.134,-0.134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.008609,0.000000,-0.000025,1,-0.004000,0.000000,0.000000,-0.009397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001500,0.000000,,,0.000000,0.000000
1769495196.665842,0.000000,0.000000,-0.002171,-0.124,0.000000,-0.000196,-0.021118,-1.210,13.410,-0.002143,-0.123,-0.123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.008609,0.000000,-0.000025,1,-0.001250,0.000000,0.000000,-0.009397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002750,0.000000,,,0.000000,0.000000
1769495196.764083,0.000000,0.000000,-0.002191,-0.126,0.000000,-0.000196,-0.021991,-1.260,13.430,-0.002143,-0.123,-0.123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.008609,0.000000,-0.000025,1,-0.001250,0.000000,0.000000,-0.009148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002750,0.000000,,,0.000000,0.000000
1769495196.864501,0.000000,0.000000,-0.003222,-0.185,0.000000,-0.000740,-0.025133,-1.440,13.450,-0.003277,-0.188,-0.188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.008609,0.000000,-0.000025,1,0.002000,0.000000,0.000000,-0.010645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000750,0.000000,,,0.000000,0.000000
1769495196.964026,0.000000,0.000000,-0.003065,-0.176,0.000000,-0.000612,-0.025133,-1.440,13.450,-0.003027,-0.173,-0.173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.008609,0.000000,-0.000025,1,0.000250,0.000000,0.000000,-0.009860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000500,0.000000,,,0.000000,0.000000
1769495197.064015,0.000000,0.000000,-0.003121,-0.179,0.000000,-0.000612,-0.026354,-1.510,13.450,-0.003027,-0.173,-0.173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.008609,0.000000,-0.000025,1,-0.002500,0.000000,0.000000,-0.009860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003000,0.000000,,,0.000000,0.000000
1769495197.164112,0.000000,0.000000,-0.002904,-0.166,0.000000,-0.000463,-0.026529,-1.520,13.430,-0.002837,-0.163,-0.163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.008609,0.000000,-0.000025,1,-0.002500,0.000000,0.000000,-0.009750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003000,0.000000,,,0.000000,0.000000
1769495197.264290,0.000000,0.000000,-0.002734,-0.157,0.000000,-0.000347,-0.027925,-1.600,13.450,-0.002696,-0.154,-0.154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.008609,0.000000,-0.000025,1,-0.001250,0.000000,0.000000,-0.009482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004250,0.000000,,,0.000000,0.000000
1769495197.365146,0.000000,0.000000,-0.002120,-0.121,0.000000,0.000010,-0.028972,-1.660,13.440,-0.002057,-0.118,-0.118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.008609,0.000000,-0.000025,1,0.002750,0.000000,0.000000,-0.009482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001500,0.000000,,,0.000000,0.000000
1769495197.464107,0.000000,0.000000,-0.002119,-0.121,0.000000,0.000010,-0.028798,-1.650,13.430,-0.002057,-0.118,-0.118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.008609,0.000000,-0.000025,1,0.002750,0.000000,0.000000,-0.007722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001500,0.000000,,,0.000000,0.000000
1769495197.564039,0.000000,0.000000,-0.002372,-0.136,0.000000,-0.000126,-0.029322,-1.680,13.420,-0.002389,-0.137,-0.137,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000,0.000398,0.000000,-0.000008,1,-0.006000,0.000000,0.000000,-0.006757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007500,0.000000,,,0.000000,0.000000
1769495197.664099,0.000000,0.000000,-0.001614,-0.092,0.000000,0.000294,-0.030020,-1.720,13.440,-0.001545,-0.089,-0.089,0.052500,0.000000,0.000000,0.000000,0.000000,0.000,0.007561,0.000000,-0.000025,1,0.005250,0.000000,0.000000,-0.007127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002250,0.000000,,,0.000000,0.000000
1769495197.765818,0.000000,0.000000,-0.002123,-0.122,0.000000,-0.000005,-0.030194,-1.730,13.420,-0.002178,-0.125,-0.125,-0.065000,0.000000,0.000000,0.000000,0.000000,0.000,-0.001271,0.000000,-0.000011,1,-0.006500,0.000000,0.000000,-0.007127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008750,0.000000,,,0.000000,0.000000
1769495197.864061,0.000000,0.000000,-0.002123,-0.122,0.000000,-0.000005,-0.030194,-1.730,13.430,-0.002178,-0.125,-0.125,-0.065000,0.000000,0.000000,0.000000,0.000000,0.000,-0.001271,0.000000,-0.000011,1,-0.006500,0.000000,0.000000,-0.006949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008750,0.000000,,,0.000000,0.000000
1769495197.966800,0.000000,0.000000,-0.001855,-0.106,0.000000,0.000139,-0.029845,-1.710,13.400,-0.001837,-0.105,-0.105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,-0.001271,0.000000,-0.000011,1,0.002250,0.000000,0.000000,-0.006296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006500,0.000000,,,0.000000,0.000000
1769495198.064074,0.000000,0.000000,-0.002340,-0.134,0.000000,-0.000133,-0.028798,-1.650,13.390,-0.002386,-0.137,-0.137,0.062500,0.000000,0.000000,0.000000,0.000000,0.000,0.007462,0.000000,-0.000027,1,0.006250,0.000000,0.000000,-0.007301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000250,0.000000,,,0.000000,0.000000
1769495198.164046,0.000000,0.000000,-0.002354,-0.135,0.000000,-0.000133,-0.027751,-1.590,13.360,-0.002386,-0.137,-0.137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.007462,0.000000,-0.000027,1,-0.001000,0.000000,0.000000,-0.007301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001250,0.000000,,,0.000000,0.000000
